shopName,productName,price,oldPrice,discount,weight,zip,available,details,ingredients,productLink,image,nutration,photos,retrive_date
O Organics Market,Meyenberg Goat Milk,$7.49 ,$8.69 ,N/A,1 qt,Delivery to 94105,N/A,"Smooth & creamy. Easy to digest. Ultra pasteurized. Goat Milk is easier to digest and contains more potassium than cow milk and doesn't contain stabilizers like plant milks. America's no. 1 goat milk. More people worldwide drink goat milk than any other dairy milk. Easier to digest than cow milk. Delicious, creamy taste. Recyclable only where facilities exist. To find out, visit: www.recyclecartons.com.","Goat Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_288254779,https://www.instacart.com/assets/domains/product-image/file/large_d9b3278a-645b-4c1d-9f9e-96b6b09fdd97.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  140 , % Daily Value , Total Fat ,  7g , 11% , daily value , Total Fat , Saturated Fat 4g , 20% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 2.5g , Total Fat , Monounsaturated Fat 1g , Cholesterol ,  25mg , 8% , daily value , Sodium ,  115mg , 5% , daily value , Total Carbohydrate ,  11g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 11g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_d9b3278a-645b-4c1d-9f9e-96b6b09fdd97.png', 'https://www.instacart.com/assets/domains/product-image/file/large_1e7201ee-03ef-450c-9f1a-7722340e34dc.png']",33:00.3
O Organics Market,milkadamia Unsweetened,$6.39 ,N/A,N/A,32 fl oz,Delivery to 94105,N/A,"Ready for anything. R: It's R choice regenerative farming. Moot is moot. Plant based. Raw. Never roasted. We're for trees. Drink in the raw vibrancy of life. Plants do a body better. Our macadamia trees are watered by seasonal rains and pollinated by tiny wild native bees, simple in means, but rich in ends. Transcend the herd. We're for soil too. Beneath our trees, trillions of microorganisms perform their unfathomably intricate dance of life. Left undistributed by plows or poisons, their multiplication draws bulk carbon from the air and regenerates rich, new, fertile soil. We're all for that. Please recycle.","Macadamia Milk (filtered Water, Macadamias), Calcium Phosphate, Pea Protein, Natural Flavors, Sunflower Lecithin, Locust Bean Gum, Sea Salt, Gellan Gum, Vitamin A Palmitate, Vitamin D2, Vitamin B12.",https://www.instacart.comhttps://www.instacart.com/store/items/item_3646262218,https://www.instacart.com/assets/domains/product-image/file/large_bf91bee6-ab79-4c33-bf24-80275d52dbc0.png,"Nutrition Facts , Serving Size ,   , 8.00 oz , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  50 , % Daily Value , Total Fat ,  4.5g , 7% , daily value , Total Fat , Saturated Fat 1g , 5% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0g , Total Fat , Monounsaturated Fat 3.5g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  105mg , 4% , daily value , Total Carbohydrate ,  1g , 0% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 0g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_bf91bee6-ab79-4c33-bf24-80275d52dbc0.png', 'https://www.instacart.com/assets/domains/product-image/file/large_64a48b14-e031-4300-a94b-65f908eb1215.png']",33:11.7
O Organics Market,Califia Farms Original Almondmilk,$5.79 ,$6.39 ,N/A,48 oz,Delivery to 94105,N/A,"Silky-smooth and luxuriously creamy, our Extra Creamy Almondmilk is a plant-based delight so delicious, you won’t miss the dairy. We craft our almond milk with only simple, plant-based ingredients, accentuating the natural flavor and creaminess of the highest-quality almonds. Every serving is an excellent source of calcium and free from soy, gluten, and carrageenan. In the kitchen, you’ll find that our Extra Creamy Almondmilk does everything that dairy milk does just without the dairy. Swap it in for all of your cooking and baking needs, from soups and sauces to pancakes and smoothies. It’s a satisfyingly creamy indulgence you’ll want to enjoy every day.","Almondmilk (water, Almonds), Cane Sugar, Calcium Carbonate, Sunflower Lecithin, Sea Salt, Natural Flavor, Locust Bean Gum, Gellan Gum, Potassium Citrate.",https://www.instacart.comhttps://www.instacart.com/store/items/item_288256632,https://www.instacart.com/assets/domains/product-image/file/large_1182eec6-9b9f-48de-b1cc-1f054f0d734f.png,"Nutrition Facts , Serving Size ,   , 8.00 fl oz , Servings Per Container ,   , 6 , Amount Per Serving , Calories ,  60 , % Daily Value , Total Fat ,  3.5g , 5% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  140mg , 6% , daily value , Total Carbohydrate ,  6g , 2% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 5g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_1182eec6-9b9f-48de-b1cc-1f054f0d734f.png', 'https://www.instacart.com/assets/domains/product-image/file/large_c92ebc8d-e88a-4784-924e-ae90313afcc3.jpg']",33:31.3
O Organics Market,milkadamia Lightly Sweetened,$6.39 ,N/A,N/A,32 fl oz,Delivery to 94105,N/A,"Free-range trees. Nourished by nature. Moo is moot. Deliciously free of: dairy; soy; GMOs; gluten. The family-owned Jindilli farm is nestled in the hinterland of the eastern coast of Australia. Our macadamia groves are situated in the very region where the tree originated, with just the right combination of sunshine and rainfall to ensure the best tasting macadamias. The milky deliciousness of milkadamia makes it the smoothest, creamiest, tastiest choice for your smoothie, breakfast cereal and baking needs. Free-Range Trees: Trees supporting life, not trees on life support. Macadamia trees are in total harmony with the earth, nurtured by natural rainfall and sunshine. Dairy free. 50% more calcium than milk (compared to 1% dairy milk). Excellent source of vitamin D & vitamin B12. Lactose free. Soy free. Gluten free. Vegan. Cholesterol free. Carrageenan free. Non GMO Project verified. nongmoproject.org. How to Milkadamia: Savor a superfood smoothie, melt into hot chocolate, bathe like Cleopatra - share how you milkadamia! (hashtag)how2milkadamia. Facebook. Twitter. Instagram. Pinterest. Visit us at milkadamia.com. Grown with love - Jindilli Farm Australia. Sustainably farmed in Australia. Made in USA from Australian macadamias.","Macadamia Milk (filtered Water, Macadamias), Cane Sugar, Calcium Phosphate, Pea Protein, Natural Flavors, Locust Bean Gum, Sea Salt, Sunflower Lecithin, Gellan Gum, Vitamin A Palmitate, Vitamin D2, Vitamin B12.",https://www.instacart.comhttps://www.instacart.com/store/items/item_3639544633,https://www.instacart.com/assets/domains/product-image/file/large_527e07d7-9175-4b7e-8a6a-08f5c2e85c64.png,"Nutrition Facts , Serving Size ,   , 8.00 oz , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  70 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 1g , 5% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  105mg , 4% , daily value , Total Carbohydrate ,  7g , 2% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 6g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_527e07d7-9175-4b7e-8a6a-08f5c2e85c64.png', 'https://www.instacart.com/assets/domains/product-image/file/large_21ad6ccf-a6e1-4eb2-b9e4-95189ab6be27.png']",33:45.5
O Organics Market,Silk Organic Unsweetened Soy Milk,$5.79 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Treat yourself to the tasty goodness of Silk Organic Unsweetened Soymilk. Made with whole-harvested soybeans and featuring absolutely no added sugar, this Certified Organic Soymilk offers rich, creamy taste in every delectable drop and makes a perfect non-dairy alternative to milk. Experiment with a splash of Soymilk over your cereal, or simply enjoy it straight-up in a glass. You can swap Silk for milk cup-for-cup in nearly any recipe--from creamy soups to tempting desserts. Silk Organic Unsweetened Soymilk is totally free of dairy, lactose, carrageenan, gluten, casein, egg, peanut, and MSG. It’s a powerhouse of nutritional goodness, too: each serving provides calcium and heart-healthy protein.* *In a diet low in saturated fat and cholesterol, 25 grams of soy protein per day may reduce the risk of heart disease. A serving of Silk Organic Unsweetened Soymilk has 7 grams. • Unsweetened organic Soymilk • Low in saturated fat, with no cholesterol or added sugar • Provides protein and calcium • Vegan • Non-GMO Project Verified • Free of dairy, lactose, carrageenan, gluten, casein, egg, peanut, and MSG","Organic Soymilk (filtered Water, Organic Soybeans), Vitamin And Mineral Blend (calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [b2], Vitamin B12), Sea Salt, Gellan Gum, Ascorbic Acid (to Protect Freshness), Natural Flavor.",https://www.instacart.comhttps://www.instacart.com/store/items/item_288261839,https://www.instacart.com/assets/domains/product-image/file/large_72aa2bdc-9f65-4d62-8f19-e15af76d0c0a.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  80 , % Daily Value , Total Fat ,  4g , 6% , daily value , Total Fat , Saturated Fat 0.5g , 3% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 2.5g , Total Fat , Monounsaturated Fat 1g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  75mg , 3% , daily value , Total Carbohydrate ,  3g , 1% , daily value , Total Carbohydrate , Dietary Fiber 2g , 8% , daily value , Total Carbohydrate , Sugars 1g , Protein ,  7g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_72aa2bdc-9f65-4d62-8f19-e15af76d0c0a.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_1fc192c0-cf5d-4ced-8c8a-8742e7156969.jpg']",34:02.8
O Organics Market,Nestle Nesquik Chocolate Lowfat Milk Ready to Drink,$2.89 ,N/A,N/A,14 fl oz,Delivery to 94105,N/A,"Nesquik Chocolate Lowfat Milk offers 100% real milk for a classic, delicious taste in an irresistibly tasty and nutritious drink. This chocolate lowfat milk is gluten free and contains no high fructose corn syrup, for delicious goodness that will deliver on the classic taste you love. Lowfat Nesquik chocolate milk is ready to drink, so it's easy to serve with meals, or as a delicious treat on its own. This Nesquik chocolate lowfat milk comes in a convenient resealable bottle. Containing 14 grams of protein per serving from 100% real milk, and Vitamin A and Vitamin D, this Nesquik chocolate lowfat milk also offers 30% more calcium than regular chocolate low fat milk. Shake well before enjoying, and keep refrigerated after opening.• One 14 fl oz bottle of Nesquik Chocolate Lowfat Milk• Delicious and nutritious Nesquik chocolate lowfat milk made with 100% real milk• This Nesquik chocolate milk offers 30% more calcium than regular chocolate lowfat milk• Gluten free Nesquik lowfat chocolate milk with Vitamins A & D, 14 grams of protein per serving, and no high fructose corn syrup• Serve Nesquik chocolate lowfat milk with meals or as a delicious treat on its own","Lowfat Milk, Sugar, And Less Than 2% Of Cocoa Processed With Alkali, Calcium Carbonate, Cellulose Gel, Natural And Artificial Flavor, Carrageenan, Salt, Gellan Gum, Cellulose Gum, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_288259456,https://www.instacart.com/assets/domains/product-image/file/large_8607a89b-7668-4f53-b6c0-7f9577176a7c.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , Amount Per Serving , Calories ,  250 , % Daily Value , Total Fat ,  4g , 6% , daily value , Total Fat , Saturated Fat 2.5g , 13% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  240mg , 10% , daily value , Total Carbohydrate ,  41g , 14% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 39g , Protein ,  14g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_8607a89b-7668-4f53-b6c0-7f9577176a7c.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_31466019-95cc-4165-98ad-0446b92bc573.jpg']",34:16.4
O Organics Market,Silk Original Soy Milk,$5.79 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Treat yourself to the tasty goodness of Silk Original Soymilk. Made with whole-harvested soybeans, this plain Soymilk offers rich, creamy taste in every delectable drop and makes a perfect non-dairy alternative to milk. Experiment with a splash of Soymilk over your cereal, or simply enjoy it straight-up in a glass. You can swap Silk for milk cup-for-cup in nearly any recipe--from creamy soups to tempting desserts. Silk Soymilk is totally free of dairy, lactose, carrageenan, gluten, casein, egg, peanut, and MSG. It’s a powerhouse of nutritional goodness, too: each serving provides calcium and heart-healthy protein.* *In a diet low in saturated fat and cholesterol, 25 grams of soy protein per day may reduce the risk of heart disease. A serving of Silk Original Soymilk has 8 grams. • Soymilk with original flavor • Low in saturated fat, with no cholesterol • Provides protein and 50% more calcium than dairy milk • Vegan • Non-GMO Project Verified • Free of dairy, lactose, carrageenan, gluten, casein, egg, peanut, and MSG","Soymilk (filtered Water, Soybeans), Cane Sugar, Vitamin And Mineral Blend (tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [b2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.",https://www.instacart.comhttps://www.instacart.com/store/items/item_288251905,https://www.instacart.com/assets/domains/product-image/file/large_3c02c50f-ba51-4e13-bb96-c64f900b04b4.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  110 , % Daily Value , Total Fat ,  4.5g , 7% , daily value , Total Fat , Saturated Fat 0.5g , 3% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 2.5g , Total Fat , Monounsaturated Fat 1g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  90mg , 4% , daily value , Total Carbohydrate ,  9g , 3% , daily value , Total Carbohydrate , Dietary Fiber 2g , 8% , daily value , Total Carbohydrate , Sugars 6g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_3c02c50f-ba51-4e13-bb96-c64f900b04b4.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_63b552af-30dd-474a-9d65-4447d63dd31f.jpg']",34:31.6
O Organics Market,Silk Unsweetened Almond Milk,$4.59 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Introduce your taste buds to the delicious, silky-smooth goodness of Silk Unsweetened Almondmilk. Made with almonds grown in California, this unsweetened almondmilk makes a perfect alternative to dairy. With its mild, irresistibly nutty taste and just 30 calories per serving*, it is perfectly poised to become your cereal’s new best friend and tastes great in baked recipes, smoothies, and coffee. Silk Almondmilk is totally free of dairy, soy, lactose, gluten, casein, egg, MSG, or added sugar.* And it’s nutritious, too: each serving provides vitamin E and contains 50% more calcium than dairy milk.** *See Nutrition Facts for sugar and calorie content. **Silk Unsweetened Almondmilk: 450mg of calcium per cup; reduced fat dairy milk: 293mg of calcium per cup. USDA National Nutrient Database for Standard Reference. Data consistent with typical reduced fat dairy milk. • Unsweetened almondmilk • Provides vitamin E and 50% more calcium than dairy milk • 30 calories and 0g saturated fat per serving, with no added sugar • Vegan • Non-GMO Project Verified • Free of dairy, soy, lactose, gluten, casein, egg, and MSG","Almondmilk (filtered Water, Almonds), Vitamin And Mineral Blend (calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Locust Bean Gum, Gellan Gum, Ascorbic Acid (to Protect Freshness), Natural Flavor.",https://www.instacart.comhttps://www.instacart.com/store/items/item_288249184,https://www.instacart.com/assets/domains/product-image/file/large_f3963100-6aa0-4467-bf6d-c3cc5adee2ab.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  30 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0.5g , Total Fat , Monounsaturated Fat 1.5g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  1g , 0% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 0g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_f3963100-6aa0-4467-bf6d-c3cc5adee2ab.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_ca5267d6-9d23-4239-a444-44444ecfbe80.jpg']",34:46.2
O Organics Market,Horizon Organic Lowfat Milk,$14.99 ,$19.59 ,N/A,8 fl oz,Delivery to 94105,N/A,"Take the organic goodness of Horizon milk on-the-go with Horizon Organic UHT 1% lowfat Plain Milk Boxes. Great as a lunchbox stuffer or snack, these single-serve milk boxes offer a wholesome alternative to juice boxes. Each milk box provides many nutrients, including vitamin A, vitamin D, and 8 grams of protein. And thanks to their special packaging, these shelf-stable milk boxes lock in delicious taste without refrigeration. • 1% lowfat plain milk in single-serve boxes • Shelf stable • Certified USDA Organic • Non-GMO • Provides calcium and vitamins A and D","Grade A Lowfat Organic Milk, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_269598545,https://www.instacart.com/assets/domains/product-image/file/large_cb854dc3-4299-45b1-8786-8c6ea6279d12.jpg,"Nutrition Facts , Serving Size ,   , 236.00 mL , Servings Per Container ,   , 12 , Amount Per Serving , Calories ,  110 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 1.5g , 8% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0g , Total Fat , Monounsaturated Fat 0.5g , Cholesterol ,  10mg , 3% , daily value , Sodium ,  130mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_cb854dc3-4299-45b1-8786-8c6ea6279d12.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_24ebdb34-ca58-4baa-9b37-aea9f7df1fb7.jpg']",34:57.6
O Organics Market,Horizon Organic Reduced Fat Milk,$7.49 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Treat your family to the cold, creamy goodness of Horizon Organic 2% Reduced Fat Milk with High Vitamin D. Rich, delicious taste isn’t the only thing that makes this 2% milk special: it’s also wonderfully wholesome and made to meet the highest USDA Organic standards. Each serving provides many nutrients, including calcium, vitamin A, and 10 grams of protein. Plus, this organic milk delivers 50% more vitamin D per serving than conventional reduced fat milk,** helping support strong bones.  **Horizon Organic Reduced Fat Milk has 4.5 mcg and 25% vitamin D (this is 10% more of the daily value). Typical reduced fat milk has 2.5 mcg and 15% vitamin D. USDA National Nutrient Database for Standard Reference, release 28. Data consistent with typical reduced fat milk. • 2% reduced fat milk with high vitamin D • Certified USDA Organic • Non-GMO • Provides calcium and vitamin A • 50% more vitamin D than typical reduced fat milk","Grade A Reduced Fat Organic Milk, Grade A Nonfat Organic Milk, Vitamin A Palmitate, Vitamin D3.**",https://www.instacart.comhttps://www.instacart.com/store/items/item_269588863,https://www.instacart.com/assets/domains/product-image/file/large_79f0f9f6-f277-47c4-8e8f-3e5f13a6e158.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  140 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0g , Total Fat , Monounsaturated Fat 1.5g , Cholesterol ,  25mg , 8% , daily value , Sodium ,  150mg , 6% , daily value , Total Carbohydrate ,  15g , 5% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 14g , Protein ,  10g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_79f0f9f6-f277-47c4-8e8f-3e5f13a6e158.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_02c31e4b-bf17-4c7c-af06-ea54e4fa749f.jpg']",35:13.5
O Organics Market,Horizon Organic Whole High Vitamin D Milk,$7.49 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,"Treat your family to the cold, creamy goodness of Horizon Organic Whole Milk with High Vitamin D. Rich, delicious taste isn’t the only thing that makes this milk special: it’s also wonderfully wholesome and made to meet the highest USDA Organic standards. Each serving provides many nutrients, including calcium, vitamin A, and 10 grams of protein. Plus, this organic milk delivers 50% more vitamin D per serving than conventional whole milk,** helping support strong bones.  **Horizon Organic Whole Milk has 4.5 mcg and 25% vitamin D (this is 10% more of the daily value). Typical whole milk has 2.5 mcg and 15% vitamin D. USDA National Nutrient Database for Standard Reference, release 28. Data consistent with typical whole milk. • Whole milk with high vitamin D • Certified USDA Organic • Non-GMO • Provides calcium and vitamin A • 50% more vitamin D than typical whole milk • 10g protein per serving","Organic Grade A Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_269598428,https://www.instacart.com/assets/domains/product-image/file/large_89eefa6a-ecdd-4b85-bcef-0cb295a2f387.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 8.0 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  9g , 14% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0g , Total Fat , Monounsaturated Fat 2.5g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  130mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_89eefa6a-ecdd-4b85-bcef-0cb295a2f387.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_0dac1a19-fe21-4065-b140-31e9b0a9e106.jpg']",35:29.6
O Organics Market,Yoo-hoo Chocolate Drink,$6.89 ,N/A,N/A,6.5 fl oz,Delivery to 94105,N/A,"Shake up some delicious fun with the classic chocolate taste of Yoo-hoo. With a chocolaty goodness that goes down smooth and easy, Yoo-hoo delivers the refreshing fun flavor you won’t find anywhere else. Summer just isn’t the same without sipping on an ice-cold Yoo-hoo at the beach, by the pool, on a long family road trip or just chilling in your backyard. For almost 100 years, Yoo-hoo Chocolate Drink has been delivering the refreshing flavor that chocolate lovers want. Not only is Yoo-hoo a delicious chocolate beverage, but it’s also 99% fat-free, 100% caffeine-free, and rich in both calcium and Vitamin D. First introduced in the 1920s by Natalie Olivieri, a small grocery store owner in New Jersey, Yoo-hoo is the perfect chocolate beverage that everyone loves. With its rich, smooth, and delicious chocolate flavor, it always hits the spot. Yoo-hoo is sweet, easy-to-sip, and goes perfectly with all your favorite snacks. In addition to the original chocolate flavor, you can also enjoy Yoo-hoo in Vanilla, Strawberry, Chocolate Strawberry, Chocolate Peanut Butter, and Cookies and Cream. No matter which flavor you choose, you can enjoy the great taste and get your refreshing chocolate fix with every delicious sip of Yoo-hoo!","Water, High Fructose Corn Syrup, Whey (from Milk), Contains Less Than 2% Of Cocoa (alkali Process), Nonfat Dry Milk, Natural And Artificial Flavors, Sodium Caseinate (from Milk), Corn Syrup Solids, Calcium Phosphate, Dipotassium Phosphate, Palm Oil, Guar Gum, Xanthan Gum, Mono- And Diglycerides, Salt, Spice, Soy Lecithin, Sucralose, Niacinamide (vitamin B3), Vitamin A Palmitate, Riboflavin (vitamin B2), Cholecalciferol (vitamin D3).",https://www.instacart.comhttps://www.instacart.com/store/items/item_154061859261,https://www.instacart.com/assets/domains/product-image/file/large_e0016444-988e-4a3f-a5f7-a8a68f012414.jpg,"Nutrition Facts , Serving Size ,   , 192.00 mL , Servings Per Container ,   , 10 , Amount Per Serving , Calories ,  90 , % Daily Value , Total Fat ,  1g , 2% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  140mg , 6% , daily value , Total Carbohydrate ,  22g , 7% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 20g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_e0016444-988e-4a3f-a5f7-a8a68f012414.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_fb5787c5-6ccf-46f5-b571-844395d0fd81.jpg']",35:41.8
O Organics Market,Silk Original Almond Milk,$4.59 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,"Introduce your taste buds to the delicious, silky-smooth goodness of Silk Almondmilk. Made with almonds grown in California, this almondmilk makes a perfect alternative to dairy and Soymilk. With its mild, irresistibly nutty taste and a calorie count that’s not nutty at all, it is perfectly poised to become your cereal’s new best friend and tastes great in baked recipes, smoothies, and coffee. Silk Almondmilk is totally free of dairy, soy, lactose, gluten, casein, egg, and MSG. And it’s nutritious, too: each serving provides vitamin E and contains 50% more calcium than dairy milk.* *Silk Almondmilk: 450mg of calcium per cup; reduced fat dairy milk; 293mg of calcium per cup. USDA National Nutrient Database for Standard Reference, 2018. Data consistent with typical reduced fat dairy milk. • Almondmilk with original flavor • Provides vitamin E and 50% more calcium than dairy milk • 0g saturated fat per serving • Vegan • Non-GMO Project Verified • Free of dairy, soy, lactose, gluten, casein, egg, and MSG","Almondmilk (filtered Water, Almonds), Cane Sugar, Vitamin And Mineral Blend (calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Gellan Gum, Sunflower Lecithin, Locust Bean Gum, Ascorbic Acid (to Protect Freshness), Natural Flavor.",https://www.instacart.comhttps://www.instacart.com/store/items/item_288258020,https://www.instacart.com/assets/domains/product-image/file/large_60672dcd-37df-45ff-b614-698bbafecd42.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  60 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0.5g , Total Fat , Monounsaturated Fat 1.5g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  150mg , 6% , daily value , Total Carbohydrate ,  8g , 3% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 7g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_60672dcd-37df-45ff-b614-698bbafecd42.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_68c5ad09-0bb0-4047-8b86-4a89665f22c8.jpg']",35:54.6
